imu1_acc_x,imu1_acc_y,imu1_acc_z,imu1_gyro_x,imu1_gyro_y,imu1_gyro_z,imu2_acc_x,imu2_acc_y,imu2_acc_z,imu2_gyro_x,imu2_gyro_y,imu2_gyro_z,imu3_acc_x,imu3_acc_y,imu3_acc_z,imu3_gyro_x,imu3_gyro_y,imu3_gyro_z,imu4_acc_x,imu4_acc_y,imu4_acc_z,imu4_gyro_x,imu4_gyro_y,imu4_gyro_z,imu5_acc_x,imu5_acc_y,imu5_acc_z,imu5_gyro_x,imu5_gyro_y,imu5_gyro_z,imu6_acc_x,imu6_acc_y,imu6_acc_z,imu6_gyro_x,imu6_gyro_y,imu6_gyro_z,imu7_acc_x,imu7_acc_y,imu7_acc_z,imu7_gyro_x,imu7_gyro_y,imu7_gyro_z,imu8_acc_x,imu8_acc_y,imu8_acc_z,imu8_gyro_x,imu8_gyro_y,imu8_gyro_z,imu9_acc_x,imu9_acc_y,imu9_acc_z,imu9_gyro_x,imu9_gyro_y,imu9_gyro_z,imu10_acc_x,imu10_acc_y,imu10_acc_z,imu10_gyro_x,imu10_gyro_y,imu10_gyro_z,stroke_label,head_x,head_y,stroke_prob
1.854,0.919,1.099,-0.373,1.121,-0.406,0.089,0.802,0.408,-0.382,-0.677,-0.415,0.576,-0.018,0.236,-1.676,-0.909,1.052,-1.748,-1.154,-0.103,-0.013,0.564,-0.182,-1.426,1.577,-0.567,-0.228,-0.597,2.141,-0.022,-1.696,0.038,-0.682,1.321,0.282,0.664,0.6,-2.793,-1.039,0.661,0.302,0.284,0.235,1.596,1.988,-0.907,-0.393,-1.076,0.276,-1.057,-1.85,0.008,-2.267,0.974,0.825,-1.17,0.842,-0.626,-0.621,Breaststroke,305,1000,0.744
-1.148,1.104,0.009,-0.689,-1.022,0.443,0.422,0.163,0.936,1.211,-0.746,-1.345,0.079,-0.179,-0.534,0.18,-1.651,0.691,-0.378,-0.274,0.489,0.251,-0.776,-0.647,-0.07,-0.533,1.034,1.188,-0.564,-0.369,0.647,0.71,-0.3,-0.12,-2.189,-0.654,-0.68,1.21,-1.397,0.051,-0.058,-0.976,-2.067,0.482,0.853,-0.265,0.328,-1.938,1.382,1.687,-0.01,-1.628,0.427,0.039,-1.931,-0.429,-0.244,0.282,0.65,-0.955,Backstroke,548,1027,0.705
1.03,0.222,-1.224,-0.371,0.037,-1.844,1.467,0.897,-0.663,1.993,-0.595,2.814,-0.167,-1.361,-0.219,-0.298,-0.793,0.072,0.986,1.12,-2.147,1.89,1.705,0.326,0.39,-0.595,-1.344,-0.402,0.868,0.591,0.48,1.739,-1.171,-0.88,-0.105,-0.394,1.063,1.293,1.286,-0.613,-1.784,-0.732,-0.25,0.63,-0.108,1.184,-0.942,1.756,-0.344,0.659,0.845,-0.215,1.619,-0.387,-0.357,-0.7,-0.567,0.76,-0.549,-0.004,Front Crawl,1042,689,0.688
0.632,-0.222,-0.047,2.676,0.233,-0.433,-0.99,0.269,0.057,-0.008,-0.487,-1.856,-0.358,1.014,1.792,-0.699,0.594,-0.473,-1.117,-0.115,1.474,1.904,0.017,0.317,0.583,-1.525,1.024,-0.323,1.364,-0.456,-0.738,-0.099,0.221,0.045,-1.394,-0.763,0.369,-0.424,1.935,0.442,0.271,-2.002,-1.429,-1.845,-0.166,0.04,0.56,0.301,0.716,2.683,-1.357,-0.226,1.415,1.471,0.207,-0.347,1.054,-1.798,-1.007,-0.022,Butterfly,407,842,0.74
0.466,-1.45,-0.265,-0.343,0.015,0.84,-0.166,0.268,-0.489,0.243,1.125,1.046,-1.147,1.098,-0.698,0.832,-0.944,-0.378,0.679,1.268,0.324,1.616,2.046,0.485,0.505,-0.677,1.549,-0.288,0.717,1.035,-1.356,1.126,-1.117,0.97,-0.965,0.314,0.708,0.243,-0.811,-0.467,-0.363,-1.613,0.647,0.636,0.053,-1.361,2.802,1.79,-0.058,0.066,-0.285,-0.796,0.897,0.85,0.391,-0.44,0.63,0.252,-0.219,0.518,Breaststroke,1437,186,0.669
0.236,0.361,-0.283,-2.235,-0.092,-0.376,0.908,-1.539,0.796,-0.303,-0.018,-0.168,0.972,-0.288,-1.468,-0.373,0.616,1.308,0.136,-0.197,-1.212,0.743,0.03,0.468,1.207,0.336,0.297,0.257,-1.025,0.184,0.142,1.554,0.51,-0.162,0.504,-0.21,-0.004,-1.065,0.48,0.413,-1.524,0.445,-1.33,0.788,-0.126,1.123,-1.227,-0.802,1.511,0.656,-0.571,0.714,0.125,-1.148,0.734,-0.548,-0.537,0.739,1.329,-0.714,Breaststroke,461,282,0.633
-0.756,1.894,-0.378,0.334,-1.684,0.049,1.632,0.401,-0.085,-2.092,0.166,0.711,-1.059,-0.24,0.401,-0.154,0.07,0.423,0.967,0.751,-0.515,1.075,-0.422,-0.654,0.253,-0.643,-1.214,-1.1,1.381,-0.196,1.009,0.443,1.154,1.111,-1.296,-0.757,0.19,0.389,0.161,-1.26,0.282,-0.185,1.592,-0.781,-0.245,1.902,-0.214,0.398,-0.9,-0.056,-0.494,1.308,-0.511,-1.217,1.237,-0.493,0.044,0.443,-0.882,0.542,Front Crawl,196,676,0.402
1.05,-1.728,0.478,-0.404,0.876,1.555,1.158,0.021,-1.638,-0.402,0.933,0.779,-1.354,0.802,2.178,-0.754,0.709,-1.029,3.817,-1.483,-0.824,-1.244,-1.047,-1.189,-1.696,0.943,-0.239,-0.626,0.596,-1.001,-0.261,0.124,0.186,2.216,-0.19,-1.51,0.212,0.252,1.279,0.415,-0.538,1.238,0.968,-0.37,-1.22,-0.288,-0.628,1.501,0.746,0.885,0.139,0.614,-0.437,0.984,-1.302,-0.518,-0.96,0.376,0.183,0.258,Front Crawl,694,952,0.158
-0.308,1.287,-0.777,-0.506,0.962,1.014,-0.008,1.405,0.843,-0.162,-1.001,-0.309,0.321,-0.226,-0.953,-0.971,0.376,-0.037,-1.195,0.105,-0.36,0.323,0.201,-0.574,-1.841,0.306,-0.491,-1.245,0.689,0.58,-0.7,-0.225,0.133,-1.157,-0.591,-0.921,1.701,1.351,0.125,0.114,-1.762,0.298,0.326,-0.554,0.428,1.476,-2.218,1.533,-0.714,0.376,1.323,1.685,1.386,0.1,-1.007,-3.175,-0.479,-1.1,0.506,-1.126,Backstroke,1766,976,0.508
0.243,-0.245,-0.07,-0.773,1.205,-0.018,0.012,0.067,0.755,0.558,1.818,-0.005,-2.194,-0.472,0.295,-0.164,-0.597,-1.755,-1.373,-0.385,-1.404,0.179,-0.197,-0.192,-0.624,-0.807,-1.057,0.377,2.257,-0.435,0.291,0.506,-0.137,0.59,-2.1,0.308,0.948,-1.526,-0.393,0.209,0.63,0.245,-0.009,1.704,0.139,0.702,1.373,1.537,-0.807,-0.03,-0.374,-0.422,1.033,0.634,0.171,-1.314,1.73,0.603,-0.731,-0.563,Butterfly,1069,111,0.353
0.93,2.177,0.5,0.341,-0.719,0.924,0.031,-1.162,-0.643,-0.321,-0.262,0.311,0.389,2.036,0.552,1.004,1.763,0.539,-0.327,-1.616,1.911,1.395,-0.003,-1.096,-0.042,-0.971,0.505,0.117,1.236,-0.644,-0.416,-0.135,0.115,-0.383,0.005,1.271,-0.677,-1.396,0.086,1.51,-2.387,-1.628,-0.751,-0.269,0.111,-1.128,-1.066,-0.907,-0.925,-0.123,2.36,-1.81,0.889,-0.747,0.185,-0.991,-0.371,-0.039,0.456,-0.78,Breaststroke,1888,721,0.677
-1.827,-1.251,0.037,0.283,-0.405,-1.506,-0.317,-0.452,-0.282,-0.456,-1.958,0.59,-0.404,0.649,0.857,1.048,-1.306,-0.198,-0.283,0.3,1.951,1.522,-0.346,-1.34,-1.467,2.715,-1.94,-0.218,0.846,-0.102,-0.692,0.016,-1.363,1.314,0.939,-0.967,-0.407,0.942,-0.561,-0.4,-0.037,-0.786,0.646,1.712,0.01,0.455,0.138,-0.097,-1.191,0.328,0.0,-0.6,0.964,0.636,0.035,-0.524,-0.132,-1.339,1.134,1.287,Freestyle,967,617,0.627
0.906,-0.975,-0.258,0.541,0.972,-1.942,-0.912,0.075,0.304,-1.682,0.402,-0.586,0.739,0.409,-2.649,-0.786,1.6,0.525,0.495,0.219,-0.73,0.979,0.199,-0.485,1.753,-0.868,1.493,0.038,-1.288,1.743,-0.653,1.574,-0.057,1.085,0.67,-1.525,1.758,0.468,0.185,-0.804,-0.141,1.634,-0.658,0.446,-1.202,0.597,-0.436,0.133,-1.124,2.881,-1.102,-0.846,0.636,-1.497,0.204,-0.596,1.227,0.242,-0.185,-0.294,Backstroke,1661,116,0.477
-2.601,0.069,1.438,-0.957,0.583,-0.316,1.027,0.517,-1.543,-1.374,1.203,-0.024,-1.417,0.182,-0.532,-0.783,-1.927,-0.737,-0.968,-0.916,-1.02,-0.959,0.519,-0.372,-0.735,0.09,1.079,-0.267,0.352,0.379,-0.223,-1.954,0.514,-0.312,0.259,-0.044,-0.179,-0.302,-0.282,-1.01,-0.551,1.264,0.743,0.744,0.599,0.039,-1.749,0.655,-1.978,-2.22,0.529,-1.34,1.53,0.065,0.786,-0.319,-0.959,0.696,1.263,1.703,Front Crawl,1027,390,0.513
-0.379,-0.964,0.974,0.532,-0.895,-1.424,0.052,0.47,0.697,-0.758,0.016,1.646,0.132,1.445,0.033,-0.854,1.323,2.503,1.48,1.262,1.548,2.051,-0.189,-0.458,0.288,0.315,-0.877,0.814,-1.013,-1.363,-0.604,-0.606,-1.551,2.708,-0.599,-0.567,0.482,-1.7,-2.225,-0.136,-0.102,0.249,-1.478,-0.142,-0.777,1.267,1.268,-0.379,1.73,-0.302,0.366,-1.11,2.697,0.879,-0.424,0.452,0.004,-1.258,-0.928,-0.362,Backstroke,1591,271,0.392
0.504,-0.122,0.08,-1.576,-0.11,1.116,1.033,-0.399,0.767,-3.474,0.222,1.504,-2.216,0.611,0.407,2.08,-0.541,-1.591,-0.157,-0.486,1.204,0.053,1.025,-0.046,0.916,-0.217,-0.215,0.39,2.671,0.437,1.138,-0.325,1.79,-0.696,0.884,0.849,-0.162,2.681,0.299,-1.946,-1.528,0.692,-0.419,0.61,-1.258,0.816,0.93,-2.595,-1.555,0.143,0.967,-1.405,1.225,-0.666,-0.576,1.211,0.528,0.017,0.383,-0.844,Backstroke,886,776,0.414
-0.676,-2.358,1.033,-0.879,-0.334,-0.329,-0.168,0.331,0.155,-0.88,1.427,0.411,1.431,0.255,-0.606,0.613,-0.308,-0.141,0.009,0.118,0.415,0.813,0.699,-0.052,0.224,-0.598,1.334,-0.264,1.16,0.774,1.187,-1.379,-1.242,0.646,-0.682,-1.604,-0.173,-0.1,0.406,-0.306,-0.34,-0.058,-0.779,-0.104,-0.233,2.345,-1.53,-0.792,-1.913,-2.19,-1.421,-0.375,-0.57,-0.095,-0.554,0.039,0.331,-1.166,-0.13,-0.298,Front Crawl,1541,473,0.277
0.393,-0.922,-0.357,-0.683,-1.536,-0.568,-0.08,0.198,0.854,0.007,1.048,0.316,0.649,0.56,0.26,0.724,0.071,-0.913,-0.493,0.5,-1.008,0.064,-0.032,0.609,-1.177,0.199,1.314,-0.254,-1.853,0.647,-0.64,2.205,1.133,0.557,-0.389,1.671,0.455,-0.645,-0.738,-2.108,0.176,-1.315,2.577,2.113,-0.317,0.706,0.404,1.212,-0.478,0.256,-0.958,1.686,-1.177,-2.257,0.077,0.24,-0.478,-1.237,0.274,0.486,Breaststroke,1264,238,0.494
0.226,-0.415,1.034,-0.544,-0.077,0.311,-1.394,0.356,-1.456,-1.878,-0.459,-1.454,0.333,0.694,-0.102,1.411,0.443,1.039,-1.062,1.45,-0.219,0.835,-1.529,-1.327,-0.518,-0.419,1.393,-1.166,-1.161,0.511,0.493,0.365,0.477,0.007,-1.019,0.188,-1.367,1.357,2.503,-0.824,-1.758,1.2,-0.039,-1.15,0.62,0.512,1.681,0.236,-1.407,0.434,-0.556,0.234,0.338,-1.91,-0.967,-3.318,0.353,0.874,0.358,0.333,Butterfly,706,589,0.773
1.157,-0.205,1.507,-1.613,0.459,0.186,-1.497,1.046,-0.858,1.292,-1.349,-0.89,1.404,0.963,1.903,-0.558,1.622,-1.364,-0.454,-0.431,0.644,0.107,1.838,-0.524,0.622,-1.172,0.766,-0.278,0.408,1.569,1.858,0.521,0.352,-1.566,-1.316,1.105,-0.441,-0.24,0.064,-0.614,1.869,0.146,-1.314,-1.875,0.548,-0.334,-0.483,0.661,0.418,-1.526,1.002,-0.311,-1.524,-0.203,-0.289,-0.103,-1.65,0.533,-0.558,0.805,Breaststroke,1074,418,0.347
0.479,-0.547,-1.896,0.14,-1.568,0.323,0.141,-1.344,-1.018,0.239,-0.528,-2.351,-1.054,0.167,-0.971,-2.21,0.933,-1.534,-0.033,0.321,0.412,-0.248,0.14,-2.045,0.942,0.183,0.515,0.883,-1.256,-0.02,-1.758,0.572,1.894,2.043,-0.067,-0.228,0.698,-1.338,0.478,-0.175,-0.312,-1.123,-0.951,0.738,-0.119,-0.621,1.286,-0.261,0.99,0.574,-1.878,1.859,-0.265,0.998,0.116,-0.167,1.22,-0.343,-0.311,-0.797,Butterfly,1360,719,0.463
-0.646,1.467,-1.524,0.472,0.275,-0.148,-0.319,-0.583,0.651,-0.196,-0.074,0.167,-0.352,-0.473,0.35,0.484,0.819,-0.052,0.715,-1.257,1.173,1.121,0.917,-0.158,-0.468,-0.818,0.333,1.516,-2.045,-1.522,-0.037,-0.101,0.761,-1.09,-0.405,-0.451,0.099,-0.253,-0.354,-0.48,-0.826,-0.839,0.562,0.077,0.899,1.678,-2.537,0.852,0.077,1.663,-1.084,-0.065,0.457,-0.242,0.39,-0.355,1.152,0.299,-0.758,-0.217,Butterfly,1285,116,0.614
2.569,-0.867,-1.346,-0.574,0.561,1.182,-0.495,-1.801,-1.25,-0.212,-2.994,-0.024,1.044,-0.329,-0.934,0.924,0.64,1.214,0.277,-0.105,-0.12,-0.288,-0.205,-0.483,0.15,-0.82,1.138,1.86,0.476,0.574,0.249,-0.903,-0.726,-0.159,0.266,-0.55,0.406,0.871,-0.441,-0.432,0.581,0.008,0.46,-0.676,-0.574,0.244,-1.091,1.023,-1.966,-0.441,-1.62,-0.811,0.003,0.81,-1.156,0.06,-0.176,1.23,1.949,-0.266,Freestyle,604,427,0.437
0.925,-0.339,-0.892,1.805,-1.166,-0.523,2.037,-0.086,-0.074,-0.374,0.894,-0.719,0.159,1.853,0.717,1.223,-0.429,-0.794,-1.01,1.722,-0.425,0.63,-1.433,-0.421,0.858,-1.68,-0.122,-1.185,-1.258,-0.058,-0.89,1.45,-1.745,0.244,-0.432,0.27,0.133,0.463,0.256,-0.682,1.389,1.356,0.667,0.301,-0.109,0.198,1.317,-0.915,0.833,0.685,1.128,-0.479,-0.314,-0.984,0.873,1.056,-0.141,-1.065,0.316,-0.845,Front Crawl,1559,394,0.653
0.107,0.188,-0.52,-0.096,0.399,0.283,1.304,-1.353,1.244,-0.069,-0.674,0.439,-1.395,0.309,-0.065,-0.76,-1.131,0.043,-0.841,2.217,0.673,0.303,-0.364,0.635,2.552,-0.343,-0.443,1.149,-1.171,-0.621,0.197,0.399,1.232,-0.929,-0.341,-0.275,-0.575,-0.553,-0.252,0.376,0.208,-0.413,-1.588,-0.071,0.515,0.946,-0.209,1.042,2.519,0.496,-2.171,0.165,-1.452,0.635,0.332,0.829,-1.41,-0.131,0.597,-0.116,Backstroke,1470,394,0.505
0.531,0.15,-0.087,-0.148,0.85,1.239,-1.205,-0.704,-3.151,0.463,0.263,0.964,0.145,0.617,0.139,-1.297,-0.972,0.283,1.246,-0.299,-0.071,-0.671,1.918,0.784,-1.27,-0.49,1.16,0.051,-0.321,0.432,-0.991,0.199,-0.583,-1.715,1.747,-0.632,0.955,-0.259,-1.459,-0.281,-0.446,-0.21,-0.448,0.51,-0.655,1.445,1.242,-2.571,-1.312,-0.776,0.412,-1.755,0.254,-0.518,-1.827,-0.999,-1.555,0.126,-0.769,-0.536,Breaststroke,447,397,0.329
-0.782,-0.96,-0.433,-0.956,0.23,-0.194,0.583,0.06,-0.321,0.084,0.429,1.773,-1.85,0.602,-0.945,0.53,-0.321,1.195,0.63,-0.476,1.068,-0.088,1.475,-0.142,0.44,0.138,-0.905,1.917,0.535,-0.366,-1.069,-1.409,-0.658,-0.509,0.665,1.275,1.65,-3.018,-0.245,-0.704,0.274,-2.19,0.4,1.062,-1.723,0.282,1.91,0.561,1.364,1.191,1.123,-0.817,1.031,-0.702,0.077,2.247,-1.374,-0.384,-1.31,-0.154,Freestyle,1780,160,0.798
0.268,0.114,0.321,-0.755,1.251,-0.277,1.149,-0.676,-0.242,0.508,-0.856,-1.311,0.363,0.817,-0.685,1.592,0.53,0.069,0.589,0.641,1.262,1.445,0.162,0.599,0.608,-1.295,-0.608,0.887,-0.735,-0.506,-1.007,-0.551,-0.125,-0.728,0.164,-0.394,-1.593,-0.687,0.717,-1.525,-0.651,3.118,0.754,0.223,0.342,1.252,0.243,0.112,-0.254,-0.972,0.425,-0.055,0.929,-0.631,-0.614,2.217,-1.522,0.626,0.629,1.374,Freestyle,460,1028,0.238
-0.79,-0.837,-1.799,-0.826,0.305,-0.056,-0.406,-0.97,-0.074,-0.781,1.246,-1.786,0.776,-0.581,-2.84,-0.106,-1.13,-0.645,0.287,-0.217,0.706,0.049,-0.993,-1.58,1.078,0.031,-0.806,-1.25,-0.903,-0.165,-1.307,-1.09,1.496,-1.448,-1.948,-1.754,0.572,1.158,-0.008,0.552,-0.039,1.398,-1.947,0.855,2.01,0.72,1.396,0.394,0.469,-0.057,1.535,-0.11,1.558,0.076,-0.708,-0.043,1.001,-0.252,-0.973,1.034,Breaststroke,458,457,0.578
-0.11,1.294,1.059,0.444,0.868,0.72,-0.173,1.938,-0.804,-0.016,1.169,-1.184,-1.096,0.391,0.906,0.71,1.163,-1.282,1.601,0.115,0.33,-0.974,0.686,-0.172,-0.935,0.228,-0.778,1.617,-0.405,-2.428,1.131,2.322,0.787,-1.171,-1.104,-0.03,-0.326,-0.054,-0.464,0.608,-1.469,0.398,-0.248,-0.085,0.5,-0.078,1.462,0.211,0.354,-1.702,-1.919,-0.005,-0.257,-0.036,0.61,-1.084,0.62,0.273,1.777,1.748,Freestyle,1478,1013,0.204
0.717,0.154,-0.719,-0.313,-0.163,0.987,1.194,-0.278,-0.979,1.556,-0.055,-1.551,-0.406,0.49,0.024,-0.782,-0.842,1.252,-0.032,1.044,0.076,-2.055,-0.346,0.068,0.665,-0.304,-0.192,0.744,0.713,0.482,0.481,-0.653,-1.012,-2.535,-0.065,1.094,-1.278,0.593,-1.129,1.103,-1.615,0.526,-0.033,-0.362,-0.357,-2.955,0.943,0.512,1.93,0.544,1.0,0.385,1.532,-2.22,0.397,0.359,-0.964,0.436,1.59,0.453,Front Crawl,1270,676,0.472
0.68,-0.365,-0.02,-0.941,-1.876,0.127,-1.056,-0.785,-1.381,-0.59,0.108,-2.028,-0.246,0.79,-1.083,-1.614,0.474,-0.107,0.801,0.212,-0.344,-0.822,0.197,0.368,1.526,1.016,0.835,-1.57,-0.678,-1.02,0.066,1.059,-1.155,0.476,-1.222,1.266,0.355,-0.685,0.155,0.639,1.191,1.361,-0.284,-2.05,0.414,-0.672,0.858,0.327,-0.633,0.674,0.558,0.956,-0.564,0.585,1.465,-0.007,-1.586,-0.604,-0.439,0.952,Front Crawl,1314,272,0.281
-0.929,0.342,-0.879,0.896,1.122,1.388,-0.605,-0.726,-1.712,0.685,1.893,0.402,2.018,-0.019,-0.715,0.296,1.618,0.202,0.012,-0.038,-0.802,0.031,-0.982,-1.856,0.631,0.946,2.329,-0.841,-0.582,1.363,-0.143,-1.368,-0.348,-0.105,1.8,0.92,1.143,-0.253,1.949,0.738,1.479,1.902,-0.837,-0.372,0.086,-0.973,-0.609,1.602,0.048,-0.122,1.214,-1.346,1.802,-0.933,-0.092,-1.136,-0.273,0.228,-0.24,0.122,Freestyle,688,106,0.768
0.769,0.411,1.194,-1.932,0.607,0.843,0.304,-0.026,-0.507,0.747,-0.582,0.673,0.405,0.258,-1.144,-0.737,-0.968,0.261,-0.302,-0.26,0.942,-0.064,0.816,-0.159,2.273,-1.0,1.51,1.109,0.574,-1.179,0.616,0.551,0.6,0.173,1.224,1.046,-0.413,-0.342,-0.506,-0.568,-0.312,0.565,0.719,-0.159,-0.771,-0.125,-0.641,0.479,-0.123,0.895,0.682,-1.219,-0.634,-0.58,-0.87,-0.954,-0.07,-0.425,0.675,1.272,Butterfly,1171,796,0.369
-0.633,-2.117,0.193,2.08,-0.609,0.713,-0.336,-0.082,-1.525,0.662,1.809,1.184,-0.18,0.047,0.358,1.322,-1.974,0.217,0.159,-0.939,-0.595,-0.183,0.561,-1.662,1.143,-0.469,-0.252,-0.511,-0.44,0.289,-0.887,-0.599,0.285,0.426,2.816,0.63,0.535,-0.152,0.741,-0.511,0.402,-1.338,-1.713,0.508,0.023,1.78,0.776,0.159,-0.316,-2.214,-2.165,-0.738,2.0,1.944,-2.247,-0.972,1.025,-0.766,-0.419,0.381,Butterfly,438,940,0.498
0.122,0.831,0.432,-0.816,-0.615,2.845,0.854,1.031,0.609,0.304,-0.61,0.17,-1.193,0.762,0.419,-0.315,-0.642,-0.303,0.16,0.459,0.296,1.036,-1.122,-0.181,1.009,-0.255,-0.934,1.332,-0.927,0.915,1.283,-0.398,0.011,-0.432,0.161,0.194,0.061,0.308,0.899,-0.146,-0.967,-0.084,-0.856,0.282,-0.051,0.667,-1.903,1.247,-1.641,0.817,0.508,-0.838,1.488,0.613,0.324,0.367,0.309,-0.281,1.416,0.219,Freestyle,1322,852,0.295
-0.015,-0.322,1.751,-0.344,-0.368,-0.208,0.147,2.062,-0.672,0.591,0.651,-0.814,-1.71,-0.443,-0.781,1.085,0.314,-1.681,-1.594,0.575,-1.098,-1.16,-1.041,0.182,-0.679,-0.542,-0.143,1.382,-1.051,0.576,1.222,0.248,-0.43,0.64,0.933,-1.133,0.043,-1.727,-0.276,-0.458,-0.52,0.049,0.001,-0.53,0.57,0.388,-1.781,-0.094,0.798,1.473,-1.122,-2.051,-0.801,-0.642,-0.721,-0.396,-0.789,0.4,0.127,0.317,Front Crawl,1238,701,0.445
-0.582,1.655,-0.44,-0.718,1.34,-0.478,-1.417,-1.418,0.689,-0.514,0.242,0.668,-1.729,0.987,-0.389,-0.017,0.715,1.131,-0.964,-0.783,-0.48,-0.624,0.407,-0.017,0.384,-0.983,0.144,1.485,1.2,-1.043,0.528,1.55,0.271,-0.475,0.292,0.046,-1.81,1.591,0.059,0.109,-1.382,0.911,-0.677,0.139,0.494,-2.189,0.257,2.193,1.603,1.012,0.547,0.349,1.859,-0.236,0.184,-1.205,-0.436,-0.442,1.027,-0.524,Front Crawl,1304,533,0.674
-0.049,1.536,-1.379,1.367,0.428,1.737,-0.469,0.741,1.589,-0.054,0.062,0.373,0.322,1.207,-0.231,0.477,1.325,1.04,-0.588,-0.739,-1.986,-0.276,1.187,1.64,-0.293,2.267,-1.542,1.654,0.516,0.17,0.127,-0.054,-0.923,0.173,-0.773,1.234,-0.009,-1.54,-0.926,-0.456,-0.013,-0.064,-0.054,0.51,-0.96,-0.302,0.794,1.082,0.087,-1.137,-3.169,-0.798,0.168,-0.756,-0.416,1.33,0.256,2.359,-0.388,-1.871,Freestyle,252,454,0.344
-0.024,-0.416,0.384,-0.971,0.432,0.68,-0.216,-1.197,0.822,0.064,-0.821,-0.228,0.516,0.732,0.702,-0.765,-0.221,-0.614,0.125,-0.633,-0.487,-0.79,-0.257,1.777,0.461,0.612,-1.613,1.421,-0.743,0.247,0.277,0.295,0.451,-0.02,0.397,-0.243,1.685,0.312,0.229,0.831,0.636,-0.186,1.386,0.559,-0.98,0.899,-1.914,-1.914,0.602,-0.641,1.865,-0.58,-0.359,-0.565,-0.47,-0.545,0.9,-0.95,-0.326,-0.599,Backstroke,900,921,0.398
-0.42,0.281,1.419,1.015,-0.919,0.534,0.967,-0.35,-1.196,0.484,-0.755,-0.981,-0.162,-1.332,0.114,-0.3,0.869,0.644,0.13,-0.015,0.333,-0.578,0.133,0.79,0.491,-1.22,-1.134,-1.461,0.44,0.989,-0.895,-0.859,-0.171,1.288,-0.063,0.304,-0.458,-0.503,-0.581,0.77,0.454,0.438,0.904,-0.716,-0.28,0.055,1.155,-0.251,-1.366,0.007,2.317,1.19,-0.663,-1.363,-1.713,0.019,-0.871,-0.993,1.019,-0.199,Backstroke,1883,673,0.672
1.534,0.405,0.028,-0.779,0.671,-1.719,-0.601,0.588,-1.994,-1.167,-0.034,1.235,0.623,-0.303,-1.777,-0.582,0.568,-0.787,-0.753,0.36,-1.016,0.373,1.364,-0.783,0.242,0.867,0.715,-1.411,-1.09,0.666,0.185,0.888,1.87,-0.933,-0.011,-0.03,-1.135,-0.161,-1.714,0.422,-0.967,0.641,0.288,-0.03,-0.083,-0.646,0.379,-0.319,-1.774,1.956,-0.956,0.592,0.924,-0.166,-0.012,-0.2,1.134,-0.696,0.603,0.22,Backstroke,1344,425,0.728
0.034,0.948,-0.259,0.246,0.622,-0.912,-0.402,-0.271,0.071,-0.868,0.656,-0.253,-0.191,0.782,-0.23,1.228,-0.792,-0.303,0.231,1.354,-1.96,-0.072,-0.246,0.473,0.426,0.014,-0.288,0.448,-2.225,-0.81,1.208,-0.6,-0.231,-0.173,0.347,1.355,-2.077,0.883,1.642,-0.067,-0.074,0.228,-0.172,-0.661,0.511,0.916,-0.37,-0.707,-0.44,0.444,0.644,-0.279,1.6,0.54,0.196,-1.569,1.026,-0.103,0.338,1.024,Backstroke,798,718,0.336
0.804,0.491,-0.562,-0.422,0.485,0.171,0.721,-0.312,0.644,0.731,-0.197,-1.002,1.049,0.932,0.286,0.433,0.304,0.493,0.238,0.987,1.302,-0.803,1.29,1.701,0.466,0.063,0.235,1.53,-0.093,0.603,-1.097,0.686,-0.761,0.423,-0.009,0.284,-1.593,0.081,-1.243,-0.791,-0.346,-0.732,-1.282,-1.383,-0.491,-0.49,-2.135,0.779,0.622,-0.032,0.831,0.971,1.36,-0.322,-0.722,0.461,-0.196,0.539,0.119,-0.325,Backstroke,1336,497,0.384
-0.719,1.145,-0.425,1.06,-0.808,-1.724,-0.963,1.256,-0.179,0.634,-0.716,1.405,-0.364,0.643,0.472,0.712,1.075,1.896,-0.061,1.954,0.72,1.231,0.38,-1.711,0.144,-0.648,1.402,-1.061,0.089,0.017,-0.508,0.527,1.063,-2.651,-2.149,0.571,1.312,1.686,-2.118,-0.567,0.367,0.489,1.089,-0.106,0.658,0.508,0.182,1.196,0.743,-0.434,-0.3,-0.331,0.291,-0.288,-1.448,-0.177,0.278,0.395,-0.92,1.561,Breaststroke,1904,132,0.141
0.468,0.692,0.287,-0.435,1.084,0.402,-1.005,0.85,-0.739,0.768,-1.339,1.128,-1.699,0.37,1.096,-0.208,0.981,-0.398,0.32,-0.226,0.435,-0.469,-1.167,-0.461,-0.319,-0.961,1.306,1.167,-1.814,1.385,-1.207,0.976,1.558,-0.299,-2.068,0.219,-1.209,-1.089,-1.82,-1.364,-1.311,-1.097,0.288,0.017,0.156,0.327,-0.15,-0.497,0.87,1.809,0.418,-0.522,0.367,-1.518,1.341,0.583,0.155,-0.147,-0.714,-1.268,Freestyle,904,572,0.441
-0.201,0.848,0.236,1.256,-0.439,-0.168,-1.144,0.22,0.168,-0.019,-2.164,0.456,-0.499,-0.95,1.031,1.063,-0.309,-0.51,0.191,0.287,1.493,-0.728,-0.805,0.931,0.124,-0.399,0.276,0.321,0.192,-0.193,0.297,0.791,-0.916,1.743,-0.128,-0.184,0.374,-1.117,1.156,-1.077,0.389,1.737,-0.115,1.48,-0.939,1.205,-0.031,0.258,0.512,0.318,0.506,0.533,0.65,-1.614,0.238,-0.321,0.231,0.813,0.268,0.162,Freestyle,204,383,0.522
